z_firn,est_yr,cond,h2o2,nh4,hno3,BCconc3.0,acid,Na,Mg,S,Ca,Mn,Al,Rb,Sr,Ce,Pb,U
52.07,1856.176,128.315001,2.963388,0.199022,0.924691,1.551358,1.79331,17.362933,3.843353,18.3038,16.723367,0.154219,7.75129,0.01627,0.136882,0.014529,0.047347,0.000844
52.09,1856.106,113.137143,2.96306,0.144889,0.894487,1.081869,1.593189,12.6766,3.07309,12.9197,14.3887,0.120522,7.12249,0.016374,0.125267,0.017314,0.045054,0.000872
52.11,1856.037,104.8875,2.955355,0.141862,0.830007,0.910329,1.457509,10.797343,3.165353,11.291867,10.226817,0.130976,5.26306,0.010829,0.089588,0.014902,0.033364,0.000753
52.13,1855.972,104.089689,2.92419,0.19048,0.734585,1.107987,1.347529,14.53985,3.755995,11.69105,7.4364,0.139331,3.64686,0.008914,0.051214,0.0164,0.020651,0.000665
52.15,1855.912,101.27225,2.896196,0.277316,0.615405,1.273181,1.27054,14.4293,3.82856,12.071767,5.694067,0.130951,3.19213,0.008889,0.044554,0.019309,0.016605,0.000719
52.17,1855.852,93.769713,2.88763,0.462259,0.575537,1.380005,1.227846,9.45446,2.779765,11.76055,4.68935,0.093106,2.85491,0.005866,0.03399,0.01424,0.013968,0.000652
52.19,1855.792,92.243714,3.02185,0.806286,0.617534,1.479352,1.220239,5.558375,1.753405,11.572837,4.327725,0.074594,1.78253,0.002014,0.023939,0.007177,0.011226,0.000447
52.21,1855.732,99.441125,3.070706,1.238869,0.74108,1.780813,1.298663,2.918557,1.126427,11.155,3.6207,0.053315,1.367045,0.001345,0.023598,0.004491,0.00957,0.000324
52.23,1855.672,108.44,3.070864,1.313574,0.929053,1.430804,1.449686,1.32251,0.812702,9.393155,2.944415,0.03858,0.886793,0.000682,0.019813,0.002419,0.01013,0.000229
52.25,1855.612,107.394286,3.097274,0.694989,1.101609,1.29517,1.631814,0.845712,0.868083,9.001393,3.40819,0.045913,0.842535,0.000368,0.018198,0.001704,0.013467,0.000173
52.27,1855.553,110.361429,3.101278,0.293757,1.216726,1.314702,1.740208,1.015591,1.25098,9.54959,5.106815,0.064514,0.879292,0.004557,0.023765,0.002119,0.017966,0.000159
52.29,1855.493,116.437143,3.100617,0.237071,1.309756,1.469651,1.825918,1.521465,1.862485,11.1015,7.32774,0.090794,1.050925,0.016945,0.035802,0.002861,0.022784,0.000218
52.31,1855.433,119.294286,3.11082,0.244227,1.369059,1.979545,1.83985,2.56221,2.6849,14.00995,10.368355,0.122382,1.735157,0.016404,0.055041,0.004284,0.024534,0.000323
52.33,1855.373,120.642857,3.116503,0.270858,1.390497,2.029895,1.790351,4.359024,3.16507,14.8675,12.5183,0.123189,2.582265,0.005639,0.081691,0.006338,0.03141,0.000459
52.35,1855.313,121.412857,3.061599,0.251614,1.326244,2.653439,1.712013,9.40541,3.177,14.64385,13.9263,0.102622,2.397255,0.006198,0.089194,0.006809,0.034278,0.000511
52.37,1855.253,118.82,3.061466,0.18206,1.143787,2.605792,1.61828,14.09675,3.51345,15.8963,13.328,0.105199,2.39929,0.005565,0.08075,0.006924,0.033485,0.000475
52.39,1855.193,109.638571,3.222451,0.116893,0.902596,2.573112,1.510016,14.5553,3.53902,13.3883,9.42436,0.086042,1.821973,0.004792,0.062896,0.005597,0.038116,0.000496
52.41,1855.133,94.523144,3.208565,0.07784,0.677483,1.946913,1.331641,12.86255,3.231135,10.6636,5.563975,0.066174,1.02197,0.003519,0.039468,0.002988,0.04287,0.000455
52.43,1855.074,86.740429,3.253094,0.064181,0.527926,1.992236,1.240251,12.1523,2.729155,7.276685,2.341675,0.032644,0.654891,0.002587,0.028462,0.001563,0.037493,0.000233
52.45,1855.014,93.422714,3.311704,0.074653,0.447297,2.119827,1.255364,16.7292,2.79152,7.47337,2.257045,0.018842,0.559306,0.002602,0.030446,0.000997,0.026432,0.000098
52.47,1854.924,107.71,3.375484,0.09475,0.446623,1.889181,1.345677,23.1136,3.057203,8.369367,2.522207,0.018332,0.695792,0.002976,0.041638,0.001363,0.016468,0.000133
52.49,1854.825,110.404286,3.418191,0.118769,0.527607,1.646314,1.398493,21.2094,2.926495,8.78276,2.62801,0.024224,0.623054,0.002433,0.040925,0.001374,0.011059,0.000151
52.51,1854.727,102.054,3.427881,0.143324,0.681724,1.562928,1.509469,12.96525,2.646265,9.76251,2.456455,0.031282,0.999849,0.002079,0.028362,0.001234,0.009836,0.000115
52.53,1854.628,99.883167,3.419207,0.178917,0.82438,2.299409,1.612906,8.02435,2.69718,11.80565,2.511025,0.033263,1.142875,0.001902,0.023205,0.001248,0.010285,0.000096
52.55,1854.530,106.45375,3.489866,0.195651,0.885266,2.876326,1.724219,12.228993,3.94653,13.6351,3.29055,0.037702,0.902104,0.001401,0.028916,0.00165,0.013372,0.000334
52.57,1854.431,124.942857,3.440554,0.210136,0.832659,3.793804,1.896039,29.280701,6.77021,16.62785,4.9317,0.057954,0.763619,0.00327,0.051276,0.002571,0.021422,0.000365
52.59,1854.333,156.364287,3.676231,0.228651,0.695949,3.97169,2.044866,49.4998,9.0904,19.23585,6.17896,0.062966,0.835268,0.004478,0.075628,0.003507,0.030619,0.00017
52.61,1854.234,173.794286,3.748128,0.232624,0.545111,3.902595,2.170379,68.322498,10.4332,19.973149,6.41145,0.051097,0.759982,0.00394,0.085679,0.003424,0.036032,0.000175
52.63,1854.136,166.17714,3.849231,0.24811,0.489584,4.43444,2.23915,67.916199,9.119195,17.0344,5.274995,0.030876,0.757596,0.004285,0.083518,0.002656,0.041144,0.000147
52.65,1854.037,154.295002,3.916385,0.365409,0.614483,5.466116,2.266661,47.329765,6.64853,14.451733,3.73089,0.023121,0.676428,0.00389,0.071809,0.002123,0.056045,0.001048
52.67,1853.946,141.975001,3.924705,0.596193,0.912141,9.075193,2.315489,23.892251,5.033175,15.71995,2.756705,0.028895,0.664186,0.00186,0.046533,0.002163,0.082709,0.001963
52.69,1853.858,136.668328,3.899173,0.853734,1.310494,14.18256,2.418987,11.27614,3.66165,19.937399,2.55141,0.038043,0.559112,0.002068,0.023293,0.002356,0.147252,0.001049
52.71,1853.771,150.109999,3.82598,1.141238,1.73905,23.255571,2.587119,4.13907,2.13269,29.13935,2.69063,0.055551,0.680025,0.004047,0.01742,0.002756,0.253934,0.000156
52.73,1853.683,184.555713,3.65328,1.732632,2.190617,34.240133,2.762691,2.50574,1.342547,45.593533,3.967773,0.099726,1.96767,0.021145,0.02039,0.003563,0.419362,0.000245
52.75,1853.596,221.775713,3.577663,2.543387,2.612911,42.918518,2.850199,2.964845,1.76499,59.00115,6.80245,0.159624,2.504865,0.025067,0.030912,0.004917,0.610833,0.00036
52.77,1853.508,227.075714,3.576403,2.83558,2.722777,34.765769,2.81255,3.171245,1.97664,53.216351,8.52623,0.170083,2.289901,0.019231,0.049086,0.006236,0.710883,0.000398
52.79,1853.421,174.877143,3.551217,1.773858,2.325301,15.284974,2.49456,3.965935,2.07026,34.868848,9.7417,0.138399,2.07722,0.013883,0.058359,0.005347,0.467371,0.00037
52.81,1853.333,134.219999,3.544412,0.503081,1.697823,2.743078,2.100287,6.141667,2.501007,16.894133,10.975033,0.09176,1.82435,0.009359,0.06165,0.00442,0.180779,0.000347
52.83,1853.246,123.897143,3.493421,0.190467,1.239183,1.3326,1.706957,8.912205,3.15201,13.5913,11.780428,0.080174,1.952769,0.007293,0.067141,0.004333,0.026581,0.000347
52.85,1853.158,108.142857,3.426294,0.151524,0.906911,1.022116,1.439263,10.7443,3.192875,12.94945,12.15885,0.072839,1.95853,0.01603,0.072101,0.005194,0.023355,0.000467
52.87,1853.071,92.246715,3.375379,0.100843,0.622254,0.834973,1.259054,12.13235,2.81973,13.64145,10.07177,0.065565,1.791665,0.016635,0.056565,0.004822,0.020371,0.000478
52.89,1852.987,89.228286,3.28515,0.089447,0.433586,0.806326,1.117586,10.54327,2.24756,10.056767,5.19959,0.048054,1.709675,0.00753,0.036621,0.003463,0.01438,0.000344
52.91,1852.917,91.140287,3.421279,0.123043,0.342481,0.813395,1.057991,8.21704,1.85114,7.66001,2.99685,0.036806,1.707085,0.002435,0.029423,0.002354,0.007822,0.000194
52.93,1852.847,87.810002,3.399707,0.167169,0.324047,0.845304,1.056061,6.21704,1.50728,7.175595,2.39305,0.02873,1.64339,0.00187,0.024257,0.00191,0.006377,0.000171
52.95,1852.777,80.868142,3.458651,0.185326,0.354286,0.695848,1.05014,4.792975,1.129325,6.27369,1.742035,0.020799,1.01821,0.003496,0.01825,0.001594,0.004649,0.00015
52.97,1852.707,81.284571,3.520134,0.177527,0.407716,0.665349,1.082589,4.498567,1.155763,6.47096,1.706557,0.019664,0.597915,0.013993,0.0142,0.001348,0.003629,0.000088
52.99,1852.637,85.420857,3.584126,0.168937,0.47019,0.667641,1.137866,3.83893,1.07519,6.88831,1.88082,0.020995,0.576991,0.01193,0.014168,0.001235,0.003747,0.000082
53.01,1852.567,86.521144,3.642357,0.15154,0.553064,0.717934,1.167277,2.5359,0.732526,6.853415,1.81309,0.020277,0.401033,0.005992,0.014739,0.001115,0.003756,0.000108
53.03,1852.497,86.130856,3.690627,0.14967,0.674304,0.663933,1.273643,1.437655,0.607844,6.75545,1.561265,0.018753,0.363275,0.000348,0.014419,0.001134,0.004318,0.000122
53.05,1852.427,88.704287,3.728891,0.172866,0.841626,0.73248,1.335289,1.058778,0.494634,7.011717,1.46106,0.02026,1.137286,0.000451,0.011833,0.001406,0.005278,0.000128
53.07,1852.357,94.765,3.749961,0.207344,1.0139,1.181771,1.410611,1.62255,0.684904,8.57173,2.43303,0.034917,1.88392,0.001036,0.014388,0.001733,0.006643,0.000103
53.09,1852.288,103.297,3.644876,0.253191,1.135725,1.564204,1.514546,2.470865,1.073728,10.14845,3.895885,0.057555,1.664685,0.001464,0.022748,0.002131,0.009628,0.000093
53.11,1852.218,112.408571,3.87728,0.292079,1.216763,1.812975,1.55401,3.625675,1.656525,11.6032,5.31589,0.074127,1.854279,0.002966,0.038053,0.003061,0.01439,0.000165
53.13,1852.148,119.125714,3.837831,0.288167,1.247857,1.931351,1.562876,6.068803,2.367297,13.318833,7.346243,0.092856,2.14661,0.156355,0.054334,0.004263,0.019598,0.00027
53.15,1852.078,118.768571,3.903343,0.24344,1.222133,1.51423,1.519921,8.6918,2.629605,13.0511,8.397485,0.095534,1.399545,0.171913,0.058421,0.004615,0.019448,0.000318
53.17,1852.008,110.938571,3.974267,0.196376,1.142614,1.466201,1.433738,9.66401,2.4246,11.0924,7.38519,0.076009,0.925526,0.033677,0.056095,0.00459,0.016952,0.000316
53.19,1851.935,103.237143,4.024529,0.210421,1.047401,1.411342,1.332037,8.86759,2.041175,9.364185,5.66954,0.058568,1.16175,0.026063,0.048394,0.004046,0.015524,0.000295
53.21,1851.863,96.362286,4.041172,0.293896,0.996727,1.321619,1.251337,6.212115,1.50882,8.59562,3.981005,0.059226,0.938383,0.004119,0.031621,0.003423,0.013578,0.000216
53.23,1851.791,91.445143,4.023611,0.418663,1.013936,1.519868,1.176611,2.65124,1.184682,7.674293,3.127133,0.053254,0.583887,0.002104,0.02099,0.003431,0.010524,0.000152
